,volume,livre,chapitre,id,count,gender,number,mentions,agent,patient,mod,poss
1618,hugo_les_miserables_fantine,Livre_cinquieme_La_descente,Chapitre_IX_Succes_de_Madame_Victurnien,3.0,"{'occurrence': 9, 'mention_ratio': 0.0732}","{'ratio': 0.7778, 'inference': {'Male': 0.0, 'Female': 1.0}, 'max': 1.0, 'argmax': 'Female'}","{'ratio': 0.8889, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [], 'common': [{'n': 'une vieille fille', 'c': 1}, {'n': 'cette surveillante', 'c': 1}, {'n': 'la surveillante', 'c': 1}], 'pronoun': [{'n': 'elle', 'c': 4}, {'n': 'que', 'c': 1}, {'n': 'lui', 'c': 1}]}","[{'w': 'faire', 'i': 161}, {'w': 'instruire', 'i': 168}, {'w': 'donner', 'i': 187}, {'w': 'rendre', 'i': 207}]","[{'w': 'mettre', 'i': 65}, {'w': 'donner', 'i': 81}]","[{'w': 'vieux', 'i': 73}]",[]
1619,hugo_les_miserables_fantine,Livre_cinquieme_La_descente,Chapitre_IX_Succes_de_Madame_Victurnien,4.0,"{'occurrence': 8, 'mention_ratio': 0.065}","{'ratio': 0.875, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [], 'common': [{'n': 'le propriétaire', 'c': 2}, {'n': 'le marchand fripier', 'c': 1}, {'n': 'le fripier', 'c': 1}, {'n': 'au marchand', 'c': 1}], 'pronoun': [{'n': 'auquel', 'c': 2}, {'n': 'je', 'c': 1}]}","[{'w': 'arrêter', 'i': 273}, {'w': 'dire', 'i': 289}]",[],[],[]
1620,hugo_les_miserables_fantine,Livre_cinquieme_La_descente,Chapitre_IX_Succes_de_Madame_Victurnien,5.0,"{'occurrence': 8, 'mention_ratio': 0.065}","{'ratio': 0.625, 'inference': {'Male': 0.0, 'Female': 1.0}, 'max': 1.0, 'argmax': 'Female'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'fantine', 'c': 1}], 'common': [], 'pronoun': [{'n': 'elle', 'c': 4}, {'n': 'sa', 'c': 1}, {'n': 'mes', 'c': 1}, {'n': 'ses', 'c': 1}]}","[{'w': 'augmenter', 'i': 1064}, {'w': 'dire', 'i': 1067}, {'w': 'peindre', 'i': 1093}, {'w': 'avoir', 'i': 1111}]","[{'w': 'fatiguer', 'i': 1053}]",[],"[{'w': 'voisin', 'i': 1071}, {'w': 'main', 'i': 1081}, {'w': 'cheveu', 'i': 1101}, {'w': 'minute', 'i': 1113}]"
1621,hugo_les_miserables_fantine,Livre_cinquieme_La_descente,Chapitre_IX_Succes_de_Madame_Victurnien,6.0,"{'occurrence': 4, 'mention_ratio': 0.0325}","{'ratio': 0.75, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'm. \xa0 madeleine', 'c': 1}], 'common': [], 'pronoun': [{'n': 'il', 'c': 2}, {'n': 'lui', 'c': 1}]}","[{'w': 'mettre', 'i': 65}, {'w': 'avoir', 'i': 85}]",[],[],"[{'w': 'confiance', 'i': 87}]"
1622,hugo_les_miserables_fantine,Livre_cinquieme_La_descente,Chapitre_IX_Succes_de_Madame_Victurnien,7.0,"{'occurrence': 4, 'mention_ratio': 0.0325}","{'ratio': 0.75, 'inference': {'Male': 0.0, 'Female': 1.0}, 'max': 1.0, 'argmax': 'Female'}","{'ratio': 0.75, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'une sainte fille nommée marguerite', 'c': 1}, {'n': 'margueritte', 'c': 1}], 'common': [{'n': 'la vieille', 'c': 1}], 'pronoun': [{'n': 'qui', 'c': 1}]}","[{'w': 'donner', 'i': 716}]","[{'w': 'signer', 'i': 759}]","[{'w': 'saint', 'i': 729}, {'w': 'fille', 'i': 730}, {'w': 'dévot', 'i': 734}, {'w': 'pauvre', 'i': 740}, {'w': 'charitable', 'i': 743}]",[]
1623,hugo_les_miserables_fantine,Livre_cinquieme_La_descente,Chapitre_IX_Succes_de_Madame_Victurnien,8.0,"{'occurrence': 4, 'mention_ratio': 0.0325}","{'ratio': 0.75, 'inference': {'Male': 0.0, 'Female': 1.0}, 'max': 1.0, 'argmax': 'Female'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'madame victurnien', 'c': 1}, {'n': 'sa voisine marguerite', 'c': 1}], 'common': [], 'pronoun': [{'n': 'sa', 'c': 1}, {'n': 'elle', 'c': 1}]}",[],[],[],"[{'w': 'fenêtre', 'i': 1013}]"
1624,hugo_les_miserables_fantine,Livre_cinquieme_La_descente,Chapitre_IX_Succes_de_Madame_Victurnien,9.0,"{'occurrence': 3, 'mention_ratio': 0.0244}","{'ratio': 0.33330000000000004, 'inference': {'Male': 0.0, 'Female': 1.0}, 'max': 1.0, 'argmax': 'Female'}","{'ratio': 0.6667000000000001, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [], 'common': [{'n': 'une vieille femme', 'c': 1}], 'pronoun': [{'n': 'qui', 'c': 1}, {'n': 'sa', 'c': 1}]}","[{'w': 'allumer', 'i': 406}, {'w': 'enseigner', 'i': 416}]",[],"[{'w': 'vieux', 'i': 402}]","[{'w': 'chandelle', 'i': 408}]"
1625,hugo_les_miserables_fantine,Livre_cinquieme_La_descente,Chapitre_IX_Succes_de_Madame_Victurnien,10.0,"{'occurrence': 2, 'mention_ratio': 0.016300000000000002}","{'ratio': 1.0, 'inference': {'Male': 0.0, 'Female': 1.0}, 'max': 1.0, 'argmax': 'Female'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'fantine', 'c': 1}], 'common': [{'n': 'sa fille', 'c': 1}], 'pronoun': []}","[{'w': 'coûter', 'i': 383}]",[],[],[]
1626,hugo_les_miserables_fantine,Livre_cinquieme_La_descente,Chapitre_X_Suite_du_succes,0.0,"{'occurrence': 95, 'mention_ratio': 0.3094}","{'ratio': 0.5158, 'inference': {'Male': 0.0, 'Female': 1.0}, 'max': 1.0, 'argmax': 'Female'}","{'ratio': 0.8632000000000001, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'fantine', 'c': 1}, {'n': 'ma cosette', 'c': 1}, {'n': '\xa0 cosette', 'c': 1}, {'n': 'cosette', 'c': 1}, {'n': 'la petite cosette', 'c': 1}], 'common': [{'n': '\xa0', 'c': 2}, {'n': 'mon enfant', 'c': 2}, {'n': 'une fille', 'c': 1}, {'n': 'son enfant', 'c': 1}, {'n': 'ce doux petit ange', 'c': 1}, {'n': 'la petite', 'c': 1}, {'n': 'cette belle fille', 'c': 1}, {'n': 'la fille', 'c': 1}, {'n': 'la belle', 'c': 1}, {'n': 'la vieille fille', 'c': 1}], 'pronoun': [{'n': 'elle', 'c': 31}, {'n': 'la', 'c': 8}, {'n': 'vous', 'c': 7}, {'n': 'ses', 'c': 4}, {'n': 'lui', 'c': 4}, {'n': 'sa', 'c': 4}, {'n': 'son', 'c': 4}, {'n': 'qui', 'c': 3}, {'n': 'm’', 'c': 2}, {'n': 'l’', 'c': 2}, {'n': 'je', 'c': 2}, {'n': '-elle', 'c': 1}, {'n': 'j’', 'c': 1}, {'n': 'ma', 'c': 1}, {'n': 'moi', 'c': 1}, {'n': 'me', 'c': 1}, {'n': 'vos', 'c': 1}, {'n': 'mes', 'c': 1}]}","[{'w': 'gagner', 'i': 124}, {'w': 'recevoir', 'i': 203}, {'w': 'froisser', 'i': 209}, {'w': 'entrer', 'i': 220}, {'w': 'défaire', 'i': 233}, {'w': 'dire', 'i': 268}, {'w': 'acheter', 'i': 286}, {'w': 'envoyer', 'i': 293}, {'w': 'avoir', 'i': 336}, {'w': 'mettre', 'i': 351}, {'w': 'voir', 'i': 382}, {'w': 'pouvoir', 'i': 386}, {'w': 'commencer', 'i': 392}, {'w': 'partager', 'i': 405}, {'w': 'venir', 'i': 444}, {'w': 'passer', 'i': 456}, {'w': 'affecter', 'i': 471}, {'w': 'finir', 'i': 501}, {'w': 'prendre', 'i': 505}, {'w': 'aimer', 'i': 518}, {'w': 'prendre', 'i': 558}, {'w': 'adorer', 'i': 564}, {'w': 'descendre', 'i': 570}, {'w': 'rayonner', 'i': 585}, {'w': 'dire', 'i': 594}, {'w': 'avoir', 'i': 603}, {'w': 'rire', 'i': 612}, {'w': 'avoir', 'i': 623}, {'w': 'recevoir', 'i': 633}, {'w': 'envoyer', 'i': 684}, {'w': 'mourir', 'i': 695}, {'w': 'mettre', 'i': 701}, {'w': 'dire', 'i': 709}, {'w': 'prendre', 'i': 746}, {'w': 'aller', 'i': 759}, {'w': 'relire', 'i': 768}, {'w': 'descendre', 'i': 774}, {'w': 'sortir', 'i': 778}, {'w': 'avoir', 'i': 804}, {'w': 'répondre', 'i': 813}, {'w': 'passer', 'i': 847}, {'w': 'voir', 'i': 853}, {'w': 'rire', 'i': 948}, {'w': 'avoir', 'i': 961}, {'w': 'rire', 'i': 969}, {'w': 'vouloir', 'i': 974}, {'w': 'trouver', 'i': 1124}, {'w': 'mourir', 'i': 1643}]","[{'w': 'harceler', 'i': 121}, {'w': 'désoler', 'i': 150}, {'w': 'ruiner', 'i': 156}, {'w': 'habiller', 'i': 343}, {'w': 'chasser', 'i': 430}, {'w': 'voir', 'i': 483}, {'w': 'voilà', 'i': 497}, {'w': 'battre', 'i': 548}, {'w': 'quitter', 'i': 553}, {'w': 'adorer', 'i': 564}, {'w': 'avoir', 'i': 603}, {'w': 'quitter', 'i': 618}, {'w': 'rencontrer', 'i': 792}, {'w': 'voir', 'i': 943}, {'w': 'avoir', 'i': 961}, {'w': 'mettre', 'i': 2265}]","[{'w': 'joli', 'i': 367}, {'w': 'doux', 'i': 582}, {'w': 'petit', 'i': 583}, {'w': 'bel', 'i': 945}, {'w': 'vieux', 'i': 1666}, {'w': 'malade', 'i': 1784}, {'w': 'petit', 'i': 2270}]","[{'w': 'créancier', 'i': 119}, {'w': 'dette', 'i': 129}, {'w': 'cosette', 'i': 166}, {'w': 'main', 'i': 212}, {'w': 'peigne', 'i': 235}, {'w': 'cheveu', 'i': 239}, {'w': 'froid', 'i': 338}, {'w': 'tête', 'i': 359}, {'w': 'malheur', 'i': 440}, {'w': 'enfant', 'i': 566}, {'w': 'âme', 'i': 591}, {'w': 'cosette', 'i': 605}, {'w': 'sueur', 'i': 625}, {'w': 'voisin', 'i': 713}, {'w': 'dent', 'i': 964}, {'w': 'fille', 'i': 967}, {'w': 'palette', 'i': 979}, {'w': 'palette', 'i': 1003}, {'w': 'maladie', 'i': 2278}]"
1627,hugo_les_miserables_fantine,Livre_cinquieme_La_descente,Chapitre_X_Suite_du_succes,1.0,"{'occurrence': 45, 'mention_ratio': 0.1466}","{'ratio': 0.6444000000000001, 'inference': {'Male': 0.0, 'Female': 1.0}, 'max': 1.0, 'argmax': 'Female'}","{'ratio': 0.9778, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'fantine', 'c': 1}], 'common': [{'n': 'coquine', 'c': 1}, {'n': 'l’ infortunée', 'c': 1}], 'pronoun': [{'n': 'elle', 'c': 26}, {'n': 'lui', 'c': 5}, {'n': 'son', 'c': 4}, {'n': 'ses', 'c': 3}, {'n': 'sa', 'c': 2}, {'n': 'tu', 'c': 1}, {'n': '-elle', 'c': 1}]}","[{'w': 'jeter', 'i': 1787}, {'w': 'quitter', 'i': 1798}, {'w': 'avoir', 'i': 1863}, {'w': 'appeler', 'i': 1875}, {'w': 'dessécher', 'i': 1896}, {'w': 'perdre', 'i': 1944}, {'w': 'perdre', 'i': 1949}, {'w': 'sortir', 'i': 1957}, {'w': 'raccommoder', 'i': 1973}, {'w': 'tirer', 'i': 1987}, {'w': 'rapiécer', 'i': 2004}, {'w': 'devoir', 'i': 2028}, {'w': 'trouver', 'i': 2048}, {'w': 'retrouver', 'i': 2055}, {'w': 'passer', 'i': 2061}, {'w': 'avoir', 'i': 2071}, {'w': 'sentir', 'i': 2079}, {'w': 'tousser', 'i': 2096}, {'w': 'haïr', 'i': 2100}, {'w': 'plaindre', 'i': 2109}, {'w': 'coudre', 'i': 2113}, {'w': 'sentir', 'i': 2214}, {'w': 'développer', 'i': 2219}, {'w': 'devenir', 'i': 2291}, {'w': 'pouvoir', 'i': 2295}, {'w': 'crever', 'i': 2300}, {'w': 'vouloir', 'i': 2304}, {'w': 'dire', 'i': 2338}, {'w': 'faire', 'i': 2351}]",[],[],"[{'w': 'miroir', 'i': 1789}, {'w': 'cellule', 'i': 1800}, {'w': 'lit', 'i': 1866}, {'w': 'couverture', 'i': 1877}, {'w': 'linge', 'i': 1976}, {'w': 'bas', 'i': 1989}, {'w': 'soulier', 'i': 1992}, {'w': 'corset', 'i': 2006}, {'w': 'escalier', 'i': 2058}, {'w': 'oeil', 'i': 2073}, {'w': 'créancier', 'i': 2169}]"
1628,hugo_les_miserables_fantine,Livre_cinquieme_La_descente,Chapitre_X_Suite_du_succes,2.0,"{'occurrence': 18, 'mention_ratio': 0.058600000000000006}","{'ratio': 0.3889, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.7778, 'inference': {'Singular': 0.93, 'Plural': 0.07}, 'max': 0.93, 'argmax': 'Singular'}","{'proper': [], 'common': [{'n': 'beaucoup de monde', 'c': 1}, {'n': 'un homme vêtu de rouge', 'c': 1}, {'n': 'un bateleur dentiste', 'c': 1}, {'n': 'l’ arracheur de dents', 'c': 1}, {'n': 'le professeur dentiste', 'c': 1}, {'n': 'l’ homme', 'c': 1}, {'n': 'un abominable homme', 'c': 1}, {'n': 'le monstre d’ homme', 'c': 1}], 'pronoun': [{'n': 'qui', 'c': 3}, {'n': 'il', 'c': 3}, {'n': 'me', 'c': 1}, {'n': 'je', 'c': 1}, {'n': 'm’', 'c': 1}, {'n': '-il', 'c': 1}]}","[{'w': 'entourer', 'i': 858}, {'w': 'pérorer', 'i': 869}, {'w': 'offrir', 'i': 887}, {'w': 'voir', 'i': 943}, {'w': 'écrier', 'i': 952}, {'w': 'donne', 'i': 983}, {'w': 'reprendre', 'i': 1014}, {'w': 'crier', 'i': 1086}, {'w': 'dire', 'i': 1227}, {'w': 'offrir', 'i': 1246}]","[{'w': 'voilà', 'i': 1151}]","[{'w': 'dentist', 'i': 882}, {'w': 'abominable', 'i': 1156}]","[{'w': 'voix', 'i': 1079}]"
1629,hugo_les_miserables_fantine,Livre_cinquieme_La_descente,Chapitre_X_Suite_du_succes,3.0,"{'occurrence': 14, 'mention_ratio': 0.0456}","{'ratio': 0.2857, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.6429, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'le père madeleine', 'c': 1}], 'common': [{'n': 'un misérable', 'c': 1}, {'n': 'une espèce de musicien mendiant', 'c': 1}, {'n': 'un oisif gueux', 'c': 1}], 'pronoun': [{'n': 'lui', 'c': 3}, {'n': 'qui', 'c': 3}, {'n': 'il', 'c': 1}, {'n': 'le', 'c': 1}, {'n': 'c’', 'c': 1}, {'n': 'l’', 'c': 1}]}","[{'w': 'chasser', 'i': 430}, {'w': 'battre', 'i': 548}, {'w': 'quitter', 'i': 553}]","[{'w': 'haïr', 'i': 447}, {'w': 'prendre', 'i': 558}]","[{'w': 'cause', 'i': 437}, {'w': 'misérable', 'i': 534}, {'w': 'gueux', 'i': 544}]",[]
1630,hugo_les_miserables_fantine,Livre_cinquieme_La_descente,Chapitre_X_Suite_du_succes,4.0,"{'occurrence': 11, 'mention_ratio': 0.0358}","{'ratio': 0.18180000000000002, 'inference': {'Male': 0.0, 'Female': 1.0}, 'max': 1.0, 'argmax': 'Female'}","{'ratio': 0.6364000000000001, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'fantine', 'c': 1}], 'common': [{'n': '\xa0', 'c': 2}], 'pronoun': [{'n': 'je', 'c': 3}, {'n': 'qui', 'c': 1}, {'n': 'sa', 'c': 1}, {'n': 'mon', 'c': 1}, {'n': 'elle', 'c': 1}, {'n': '-vous', 'c': 1}]}","[{'w': 'tourner', 'i': 1591}, {'w': 'avoir', 'i': 1631}, {'w': 'montrer', 'i': 1663}, {'w': 'avoir', 'i': 1697}, {'w': 'avoir', 'i': 1709}]","[{'w': 'regarder', 'i': 1588}]","[{'w': 'content', 'i': 1656}]","[{'w': 'tête', 'i': 1595}, {'w': 'enfant', 'i': 1641}, {'w': 'louis', 'i': 1699}]"
1631,hugo_les_miserables_fantine,Livre_cinquieme_La_descente,Chapitre_X_Suite_du_succes,5.0,"{'occurrence': 9, 'mention_ratio': 0.029300000000000003}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 0.6667000000000001, 'inference': {'Singular': 0.17, 'Plural': 0.8300000000000001}, 'max': 0.8300000000000001, 'argmax': 'Plural'}","{'proper': [{'n': 'des thénardier', 'c': 3}, {'n': 'les thénardier', 'c': 1}, {'n': 'aux thénardier', 'c': 1}], 'common': [{'n': 'les thénardier', 'c': 1}], 'pronoun': [{'n': 'ils', 'c': 3}]}","[{'w': 'écrire', 'i': 140}, {'w': 'écrire', 'i': 162}, {'w': 'vouloir', 'i': 311}, {'w': 'donner', 'i': 314}]","[{'w': 'faire', 'i': 299}, {'w': 'recevoir', 'i': 633}]","[{'w': 'furieux', 'i': 302}]","[{'w': 'lettre', 'i': 1303}, {'w': 'ruse', 'i': 1771}]"
1632,hugo_les_miserables_fantine,Livre_cinquieme_La_descente,Chapitre_X_Suite_du_succes,6.0,"{'occurrence': 9, 'mention_ratio': 0.029300000000000003}","{'ratio': 0.6667000000000001, 'inference': {'Male': 0.0, 'Female': 1.0}, 'max': 1.0, 'argmax': 'Female'}","{'ratio': 0.8889, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'fantine', 'c': 1}], 'common': [{'n': 'la vieille fille', 'c': 1}], 'pronoun': [{'n': 'elle', 'c': 4}, {'n': 'son', 'c': 1}, {'n': 'sa', 'c': 1}, {'n': 'vous', 'c': 1}]}","[{'w': 'dire', 'i': 1268}, {'w': 'rester', 'i': 1277}, {'w': 'mettre', 'i': 1282}, {'w': 'quitter', 'i': 1296}, {'w': 'aller', 'i': 1300}, {'w': 'dire', 'i': 1314}, {'w': 'répondre', 'i': 1351}]",[],"[{'w': 'vieux', 'i': 1353}]","[{'w': 'ouvrage', 'i': 1285}, {'w': 'couture', 'i': 1298}]"
1633,hugo_les_miserables_fantine,Livre_cinquieme_La_descente,Chapitre_X_Suite_du_succes,7.0,"{'occurrence': 8, 'mention_ratio': 0.0261}","{'ratio': 0.25, 'inference': {'Male': 0.0, 'Female': 1.0}, 'max': 1.0, 'argmax': 'Female'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'fantine', 'c': 1}], 'common': [], 'pronoun': [{'n': 'm’', 'c': 2}, {'n': 'elle', 'c': 1}, {'n': 'sa', 'c': 1}, {'n': 'mes', 'c': 1}, {'n': 'je', 'c': 1}, {'n': 'j’', 'c': 1}]}","[{'w': 'rentrer', 'i': 1127}, {'w': 'conter', 'i': 1133}, {'w': 'aimer', 'i': 1208}]",[],"[{'w': 'furieux', 'i': 1131}, {'w': 'horrible', 'i': 1186}]","[{'w': 'voisin', 'i': 1139}, {'w': 'dent', 'i': 1178}]"
1634,hugo_les_miserables_fantine,Livre_cinquieme_La_descente,Chapitre_X_Suite_du_succes,8.0,"{'occurrence': 7, 'mention_ratio': 0.0228}","{'ratio': 0.42860000000000004, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.8571000000000001, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'le thénardier', 'c': 1}], 'common': [{'n': 'le fripier', 'c': 1}], 'pronoun': [{'n': 'il', 'c': 2}, {'n': 'qui', 'c': 1}, {'n': 'me', 'c': 1}, {'n': 'lui', 'c': 1}]}","[{'w': 'reprendre', 'i': 2181}, {'w': 'dire', 'i': 2188}, {'w': 'écrire', 'i': 2237}, {'w': 'attendre', 'i': 2242}, {'w': 'falloir', 'i': 2253}, {'w': 'mettre', 'i': 2265}]",[],[],[]
1635,hugo_les_miserables_fantine,Livre_cinquieme_La_descente,Chapitre_X_Suite_du_succes,9.0,"{'occurrence': 6, 'mention_ratio': 0.0195}","{'ratio': 0.33330000000000004, 'inference': {'Male': 0.0, 'Female': 1.0}, 'max': 1.0, 'argmax': 'Female'}","{'ratio': 0.8333, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'fantine', 'c': 1}], 'common': [], 'pronoun': [{'n': 'son', 'c': 2}, {'n': 'elle', 'c': 1}, {'n': 'ses', 'c': 1}, {'n': 'vous', 'c': 1}]}","[{'w': 'coucher', 'i': 1524}, {'w': 'avoir', 'i': 1622}]","[{'w': 'trouver', 'i': 1508}]",[],"[{'w': 'lit', 'i': 1513}, {'w': 'bonnet', 'i': 1527}, {'w': 'genou', 'i': 1532}]"
1636,hugo_les_miserables_fantine,Livre_cinquieme_La_descente,Chapitre_X_Suite_du_succes,10.0,"{'occurrence': 6, 'mention_ratio': 0.0195}","{'ratio': 0.6667000000000001, 'inference': {'Male': 0.0, 'Female': 1.0}, 'max': 1.0, 'argmax': 'Female'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'fantine', 'c': 1}], 'common': [], 'pronoun': [{'n': 'elle', 'c': 3}, {'n': 'son', 'c': 1}, {'n': 'lui', 'c': 1}]}","[{'w': 'répondre', 'i': 1711}, {'w': 'sourire', 'i': 1718}, {'w': 'avoir', 'i': 1744}, {'w': 'envoyer', 'i': 1759}]",[],[],"[{'w': 'visage', 'i': 1724}, {'w': 'trou', 'i': 1746}]"
1637,hugo_les_miserables_fantine,Livre_cinquieme_La_descente,Chapitre_X_Suite_du_succes,11.0,"{'occurrence': 4, 'mention_ratio': 0.013000000000000001}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 0.5, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [], 'common': [{'n': 'un barbier', 'c': 1}, {'n': 'le barbier', 'c': 1}], 'pronoun': [{'n': 'qui', 'c': 1}, {'n': '-vous', 'c': 1}]}","[{'w': 'habiter', 'i': 225}, {'w': 'écrier', 'i': 255}, {'w': 'donner', 'i': 264}]",[],[],[]
1638,hugo_les_miserables_fantine,Livre_cinquieme_La_descente,Chapitre_X_Suite_du_succes,12.0,"{'occurrence': 4, 'mention_ratio': 0.013000000000000001}","{'ratio': 0.25, 'inference': {'Male': 0.0, 'Female': 1.0}, 'max': 1.0, 'argmax': 'Female'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'fantine', 'c': 1}], 'common': [], 'pronoun': [{'n': 'mon', 'c': 1}, {'n': 'je', 'c': 1}, {'n': 'mes', 'c': 1}]}","[{'w': 'penser', 'i': 328}, {'w': 'habiller', 'i': 343}]",[],[],"[{'w': 'enfant', 'i': 334}, {'w': 'cheveu', 'i': 346}]"
1639,hugo_les_miserables_fantine,Livre_cinquieme_La_descente,Chapitre_X_Suite_du_succes,13.0,"{'occurrence': 4, 'mention_ratio': 0.013000000000000001}","{'ratio': 0.75, 'inference': {'Male': 0.0, 'Female': 1.0}, 'max': 1.0, 'argmax': 'Female'}","{'ratio': 0.75, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'fantine', 'c': 1}], 'common': [], 'pronoun': [{'n': 'elle', 'c': 1}, {'n': 'la', 'c': 1}, {'n': 'qui', 'c': 1}]}","[{'w': 'sortir', 'i': 1437}, {'w': 'aller', 'i': 1439}, {'w': 'descendre', 'i': 1453}, {'w': 'diriger', 'i': 1461}]","[{'w': 'voir', 'i': 1458}]",[],[]
1640,hugo_les_miserables_fantine,Livre_cinquieme_La_descente,Chapitre_X_Suite_du_succes,14.0,"{'occurrence': 4, 'mention_ratio': 0.013000000000000001}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 1.0, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [{'n': 'les gens', 'c': 1}], 'pronoun': [{'n': 'les', 'c': 2}, {'n': 'auxquels', 'c': 1}]}","[{'w': 'faire', 'i': 2031}]","[{'w': 'trouver', 'i': 2048}, {'w': 'retrouver', 'i': 2055}]",[],[]
1641,hugo_les_miserables_fantine,Livre_cinquieme_La_descente,Chapitre_X_Suite_du_succes,15.0,"{'occurrence': 3, 'mention_ratio': 0.0098}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 1.0, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [{'n': 'ces paysans', 'c': 1}], 'pronoun': [{'n': 'ils', 'c': 1}, {'n': '-ils', 'c': 1}]}","[{'w': 'appeler', 'i': 662}, {'w': 'vouloir', 'i': 741}]",[],[],[]
1642,hugo_les_miserables_fantine,Livre_cinquieme_La_descente,Chapitre_X_Suite_du_succes,16.0,"{'occurrence': 3, 'mention_ratio': 0.0098}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 1.0, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [], 'pronoun': [{'n': 'nous', 'c': 3}]}","[{'w': 'pouvoir', 'i': 676}]",[],[],[]
1643,hugo_les_miserables_fantine,Livre_cinquieme_La_descente,Chapitre_X_Suite_du_succes,17.0,"{'occurrence': 3, 'mention_ratio': 0.0098}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 1.0, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [{'n': 'des gens de la campagne', 'c': 1}, {'n': 'paysans', 'c': 1}], 'pronoun': [{'n': 'ils', 'c': 1}]}","[{'w': 'demander', 'i': 836}]","[{'w': 'écrire', 'i': 827}]",[],[]
